"","date","humidity","temperature","pm1.0_atm","pm1.0_atm_a","pm1.0_atm_b","pm2.5_atm","pm2.5_atm_a","pm2.5_atm_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_id","PM2.5"
"4820","2024-02-07 01:00:00",41.9333333333333,33.9074074074074,10.63,10.7343333333333,10.5256666666667,12.3793333333333,12.744,12.0146666666667,12.3793333333333,12.744,12.0146666666667,"Dona_Suzana_indoor",8.62211733333333
"4821","2024-02-07 02:00:00",42.4,33.4259259259259,11.1753333333333,11.1513333333333,11.1993333333333,13.0143333333333,13.3233333333333,12.7053333333333,13.0143333333333,13.3233333333333,12.7053333333333,"Dona_Suzana_indoor",8.91463066666667
"4822","2024-02-07 03:00:00",43,33.2407407407407,11.3771666666667,11.1546666666667,11.5996666666667,13.2911666666667,13.3346666666667,13.2476666666667,13.2911666666667,13.3346666666667,13.2476666666667,"Dona_Suzana_indoor",9.00797133333333
"4823","2024-02-07 04:00:00",43.4,32.8333333333333,12.3901666666667,12.22,12.5603333333333,14.604,14.8636666666667,14.3443333333333,14.604,14.8636666666667,14.3443333333333,"Dona_Suzana_indoor",9.661416
"4824","2024-02-07 05:00:00",43.9333333333333,32.5740740740741,12.5331666666667,12.415,12.6513333333333,14.9295,15.06,14.799,14.9295,15.06,14.799,"Dona_Suzana_indoor",9.78600466666667
"4825","2024-02-07 06:00:00",44.1,32.0555555555556,13.4885,13.3366666666667,13.6403333333333,16.3866666666667,16.6153333333333,16.158,16.3866666666667,16.6153333333333,16.158,"Dona_Suzana_indoor",10.5351933333333
"4826","2024-02-07 07:00:00",44.4666666666667,31.6481481481481,17.3005,17.131,17.47,21.3635,21.6166666666667,21.1103333333333,21.365,21.6196666666667,21.1103333333333,"Dona_Suzana_indoor",13.1122333333333
"4827","2024-02-07 08:00:00",45.3,31.7592592592593,17.7261666666667,17.489,17.9633333333333,22.09,22.272,21.908,22.0918333333333,22.2756666666667,21.908,"Dona_Suzana_indoor",13.4212606666667
"4828","2024-02-07 09:00:00",43.9666666666667,32.2222222222222,16.3023333333333,16.06,16.5446666666667,20.476,20.8016666666667,20.1503333333333,20.5158333333333,20.832,20.1996666666667,"Dona_Suzana_indoor",12.71037
"4829","2024-02-07 10:00:00",38.5666666666667,32.7222222222222,19.507,19.135,19.879,25.482,25.6566666666667,25.3073333333333,28.9375,29.2203333333333,28.6546666666667,"Dona_Suzana_indoor",17.5888033333333
